Liberate_IP_LowTTLRSTb_max,0.5007745766076783,0.009888546687474967,0.04850359771845263,0.49921196084264985
Liberate_IP_LowTTLRSTb_min,0.5007135465210827,0.009888546687474967,0.04848978689905672,0.4987918150708481
Liberate_IP_LowTTL_max,0.49952419094551404,0.008893365598398211,0.04485990492451695,0.5002096617939947
Liberate_IP_LowTTL_min,0.5005638842793697,0.009888546687474967,0.048434543621473064,0.49898490477439467
Liberate_IP_ShorterLength_max,0.49929771765512565,0.008893365598398211,0.044810770307951206,0.5009274158876783
Liberate_IP_ShorterLength_min,0.5004252672583914,0.009888546687474967,0.048434543621473064,0.4993276363170076
Liberate_TCP_ACKNotSet_max,0.49911425926726094,0.008893365598398211,0.04482305396209264,0.5011061467052711
Liberate_TCP_ACKNotSet_min,0.5003072647210728,0.009888546687474967,0.04851740853784855,0.4997840787756555
Liberate_TCP_InvalidDataoff_max,0.49895197450385353,0.008893365598398211,0.04490903954108268,0.5009028485793954
Liberate_TCP_InvalidDataoff_min,0.5001922240842049,0.009888546687474967,0.048614084273619955,0.4995235267309659
Liberate_TCP_InvalidFlagComb_max,0.49881114204234767,0.008893365598398211,0.04499502512007272,0.5006145259486108
Liberate_TCP_InvalidFlagComb_min,0.5001045632535072,0.009888546687474967,0.048669327551203616,0.4995300683940505
Liberate_TCP_WrongChksum_max,0.4986851032857406,0.008893365598398211,0.04499502512007272,0.50049885047329
Liberate_TCP_WrongChksum_min,0.5000161214092803,0.009888546687474967,0.04868313837059953,0.5015254702922484
Liberate_TCP_WrongSEQ_max,0.4986091838415242,0.008893365598398211,0.04494589050350698,0.5033008341745177
Liberate_TCP_WrongSEQ_min,0.4999589366810371,0.009888546687474967,0.04857265181543221,0.5024364146398829
SymTCP_GFW_BadData,0.5093010039307362,0.012078379700336398,0.055730242865271166,0.495915209879808
SymTCP_GFW_BadFINACKData,0.4998799095345419,0.009888546687474967,0.048558840996036294,0.5006579042485948
SymTCP_GFW_BadRST,0.49985203827495966,0.009888546687474967,0.04851740853784855,0.5007446608540436
SymTCP_GFW_DataWithoutACK,0.5099924072811269,0.008929862617498192,0.04734875873704507,0.4923079394918018
SymTCP_GFW_FINACKDataBadACK,0.49976813034307355,0.009888546687474967,0.048531219357244464,0.500643444816218
SymTCP_GFW_FINWithData,0.49973869466007353,0.009888546687474967,0.048531219357244464,0.5007591202883968
SymTCP_GFW_OutOfWindowSYNData,0.49969937798770536,0.009888546687474967,0.048462165260264894,0.5007665004765748
SymTCP_GFW_RSTACKBadACKNum,0.4996747785577474,0.009888546687474967,0.04851740853784855,0.5007157419850137
SymTCP_GFW_RSTBadTimestamp,0.4996447228167039,0.009888546687474967,0.048406921982681234,0.5007012825520603
SymTCP_GFW_RetransmittedSYNData,0.4996291135294372,0.009888546687474967,0.048434543621473064,0.5003976344374399
SymTCP_GFW_SmallSegments,0.5014798722873417,0.009908948542760924,0.048616211871336114,0.498246878335116
SymTCP_GFW_UnderflowSEQ,0.5008680505753181,0.010324035917234199,0.049711534290547865,0.49850344857502327
SymTCP_Snort_FINACKBadACK,0.49958255046537137,0.009888546687474967,0.04549283909014322,0.4999314933846438
SymTCP_Snort_FINACKMD5,0.49954846045296153,0.009888546687474967,0.043946027317800763,0.4997583106605719
SymTCP_Snort_InWindowFIN,0.4995226063290625,0.009888546687474967,0.04326929716740094,0.49943217134840023
SymTCP_Snort_InWindowRST,0.4994939959922439,0.009888546687474967,0.04244064800364605,0.4998337165080209
SymTCP_Snort_MultipleSYN,0.4994734643826867,0.009888546687474967,0.04146007982653611,0.4996202024666105
SymTCP_Snort_PartialInWindowRST,0.4994432754439895,0.009888546687474967,0.04835167870509757,0.4997180410364234
SymTCP_Snort_RSTACKBadACKNum,0.4994222919209532,0.009888546687474967,0.04835167870509757,0.5001229051881946
SymTCP_Snort_RSTBadTimestamp,0.4998593489561418,0.011446198806672891,0.0430517784903465,0.5001766809430471
SymTCP_Snort_RSTMD5,0.49934958457378165,0.009888546687474967,0.04770257019348958,0.500186446061862
SymTCP_Snort_UrgentData,0.5010316336956542,0.009903321421646029,0.04597080251530513,0.4986426216792743
SymTCP_Zeek_BadRSTFIN,0.49982385222466574,0.011446198806672891,0.04839604389062521,0.4990326203136305
SymTCP_Zeek_DataBadACK,0.5056653399891192,0.009954346495975902,0.04618299053984092,0.496544120766193
SymTCP_Zeek_DataOverlapping,0.5056607324973974,0.009954346495975902,0.04618299053984092,0.4964591972886006
SymTCP_Zeek_DataWithoutACK,0.5055943684178706,0.009954346495975902,0.04618299053984092,0.49713035576683157
SymTCP_Zeek_MultipleSYN,0.4997316211917856,0.011446198806672891,0.048057799245037953,0.5004938371825554
SymTCP_Zeek_PureFIN,0.499697845396897,0.011446198806672891,0.04796309074427352,0.5003450095384978
SymTCP_Zeek_SEQJump,0.499575956463065,0.011446198806672891,0.04744895888298088,0.5004735049257493
SymTCP_Zeek_SYNWithData,0.4963245997696648,0.01195776618750795,0.04901836068354323,0.5029470381214687
SymTCP_Zeek_UnderflowSEQ,0.5006023398659855,0.01195776618750795,0.04889115040495272,0.4990953807883841
